Store,Date, Weekly_Sales ,Holiday_Flag,Temperature, Fuel_Price ,CPI,Unemployment
40,3/12/2010," 1,000,582 ",0,33.6, 3.07 ,132.7566667,5.287
40,10/12/2010," 1,111,216 ",0,21.64, 3.13 ,132.6764,5.287
40,17-12-2010," 1,179,036 ",0,23.01, 3.14 ,132.6804516,5.287
40,24-12-2010," 1,648,829 ",0,24.18, 3.15 ,132.7477419,5.287
40,31-12-2010," 811,318 ",1,19.29, 3.18 ,132.8150323,5.287
40,7/1/2011," 894,280 ",0,24.05, 3.19 ,132.8823226,5.114
40,14-01-2011," 771,316 ",0,18.55, 3.22 ,132.9510645,5.114
40,21-01-2011," 764,015 ",0,14.64, 3.23 ,133.0285161,5.114
40,28-01-2011," 775,910 ",0,9.51, 3.24 ,133.1059677,5.114
40,4/2/2011," 904,262 ",0,13.29, 3.24 ,133.1834194,5.114
40,11/2/2011," 931,940 ",1,16.87, 3.26 ,133.260871,5.114
40,18-02-2011," 968,694 ",0,21.82, 3.26 ,133.3701429,5.114
40,25-02-2011," 888,869 ",0,16.5, 3.28 ,133.4921429,5.114
40,4/3/2011," 977,071 ",0,18.49, 3.44 ,133.6141429,5.114
40,11/3/2011," 860,256 ",0,30.53, 3.60 ,133.7361429,5.114
40,18-03-2011," 871,024 ",0,35.76, 3.63 ,133.8492258,5.114
40,25-03-2011," 834,621 ",0,28.89, 3.62 ,133.9587419,5.114
40,1/4/2011," 841,889 ",0,28.6, 3.64 ,134.0682581,4.781
40,8/4/2011," 947,753 ",0,34.77, 3.72 ,134.1777742,4.781
40,15-04-2011," 874,446 ",0,43.69, 3.82 ,134.2784667,4.781
40,22-04-2011," 965,056 ",0,39.32, 3.92 ,134.3571,4.781
40,29-04-2011," 847,247 ",0,52.68, 3.99 ,134.4357333,4.781
40,6/5/2011," 1,016,753 ",0,50.81, 4.08 ,134.5143667,4.781
40,13-05-2011," 903,864 ",0,54.09, 4.10 ,134.593,4.781
40,20-05-2011," 907,111 ",0,56.38, 4.10 ,134.6803871,4.781
40,27-05-2011," 972,374 ",0,63.11, 4.03 ,134.7677742,4.781
40,3/6/2011," 1,075,688 ",0,66.16, 3.97 ,134.8551613,4.781
40,10/6/2011," 984,336 ",0,64.19, 3.92 ,134.9425484,4.781
40,17-06-2011," 971,423 ",0,59.16, 3.87 ,135.0837333,4.781
40,24-06-2011," 977,104 ",0,62.59, 3.85 ,135.2652667,4.781
40,1/7/2011," 1,048,866 ",0,65.25, 3.82 ,135.4468,4.584
40,8/7/2011," 1,107,366 ",0,67.86, 3.78 ,135.6283333,4.584
40,15-07-2011," 953,252 ",0,68.9, 3.83 ,135.7837419,4.584
40,22-07-2011," 980,642 ",0,73.34, 3.88 ,135.8738387,4.584
40,29-07-2011," 929,097 ",0,67.45, 3.90 ,135.9639355,4.584
40,5/8/2011," 1,063,818 ",0,68.1, 3.90 ,136.0540323,4.584
40,12/8/2011," 955,507 ",0,68.3, 3.88 ,136.144129,4.584
40,19-08-2011," 943,237 ",0,64.05, 3.82 ,136.183129,4.584
40,26-08-2011," 969,611 ",0,65.01, 3.80 ,136.2136129,4.584
40,2/9/2011," 957,298 ",0,63.79, 3.78 ,136.2440968,4.584
40,9/9/2011," 1,021,392 ",1,64.83, 3.81 ,136.2745806,4.584
40,16-09-2011," 890,662 ",0,58.28, 3.81 ,136.3145,4.584
40,23-09-2011," 876,584 ",0,54.09, 3.76 ,136.367,4.584
40,30-09-2011," 912,857 ",0,63.45, 3.68 ,136.4195,4.584
40,7/10/2011," 1,070,390 ",0,50.21, 3.63 ,136.472,4.42
40,14-10-2011," 936,752 ",0,53.9, 3.58 ,136.5150968,4.42
40,21-10-2011," 942,320 ",0,51.61, 3.62 ,136.5017742,4.42
40,28-10-2011," 941,676 ",0,42.09, 3.60 ,136.4884516,4.42
40,4/11/2011," 1,011,321 ",0,35.4, 3.59 ,136.475129,4.42
40,11/11/2011," 1,037,687 ",0,40.75, 3.57 ,136.4618065,4.42
40,18-11-2011," 905,400 ",0,41.85, 3.57 ,136.4666667,4.42
40,25-11-2011," 1,230,012 ",1,32.76, 3.54 ,136.4788,4.42
40,2/12/2011," 1,059,677 ",0,38.51, 3.50 ,136.4909333,4.42
40,9/12/2011," 1,158,709 ",0,34.48, 3.47 ,136.5030667,4.42
40,16-12-2011," 1,198,670 ",0,29.53, 3.45 ,136.5335161,4.42
40,23-12-2011," 1,601,586 ",0,24.46, 3.41 ,136.5883871,4.42
40,30-12-2011," 908,853 ",1,18.75, 3.40 ,136.6432581,4.42
40,6/1/2012," 954,577 ",0,23.29, 3.44 ,136.698129,4.261
40,13-01-2012," 780,608 ",0,25.9, 3.52 ,136.753,4.261
40,20-01-2012," 811,365 ",0,14.02, 3.54 ,136.8564194,4.261
40,27-01-2012," 770,157 ",0,22.91, 3.57 ,136.9598387,4.261
40,3/2/2012," 979,552 ",0,27.86, 3.63 ,137.0632581,4.261
40,10/2/2012," 999,785 ",1,23.92, 3.66 ,137.1666774,4.261
40,17-02-2012," 975,501 ",0,25.56, 3.70 ,137.2583103,4.261
40,24-02-2012," 919,302 ",0,29.88, 3.75 ,137.3411034,4.261
40,2/3/2012," 927,732 ",0,23.79, 3.83 ,137.4238966,4.261
40,9/3/2012," 954,234 ",0,30.58, 3.88 ,137.5066897,4.261
40,16-03-2012," 891,154 ",0,37.13, 3.87 ,137.5843871,4.261
40,23-03-2012," 844,491 ",0,52.27, 3.89 ,137.6552903,4.261
40,30-03-2012," 871,946 ",0,36.25, 3.92 ,137.7261935,4.261
40,6/4/2012," 1,132,064 ",0,36.54, 3.96 ,137.7970968,4.125
40,13-04-2012," 857,811 ",0,40.65, 4.03 ,137.868,4.125
40,20-04-2012," 896,980 ",0,55.3, 4.05 ,137.9230667,4.125
40,27-04-2012," 875,373 ",0,47.51, 4.02 ,137.9781333,4.125
40,4/5/2012," 993,312 ",0,44.47, 3.99 ,138.0332,4.125
40,11/5/2012," 967,729 ",0,52.06, 3.95 ,138.0882667,4.125
40,18-05-2012," 896,295 ",0,57.59, 3.90 ,138.1065806,4.125
40,25-05-2012," 991,054 ",0,65.25, 3.85 ,138.1101935,4.125
40,1/6/2012," 1,037,464 ",0,64.75, 3.80 ,138.1138065,4.125
40,8/6/2012," 1,079,387 ",0,55.78, 3.75 ,138.1174194,4.125
40,15-06-2012," 977,950 ",0,63.39, 3.68 ,138.1295333,4.125
40,22-06-2012," 1,033,552 ",0,69.32, 3.63 ,138.1629,4.125
40,29-06-2012," 988,765 ",0,64.42, 3.58 ,138.1962667,4.125
40,6/7/2012," 1,182,902 ",0,69.08, 3.54 ,138.2296333,4.156
40,13-07-2012," 979,849 ",0,67.48, 3.56 ,138.263,4.156
40,20-07-2012," 968,502 ",0,70.45, 3.61 ,138.2331935,4.156
40,27-07-2012," 954,397 ",0,67.88, 3.70 ,138.2033871,4.156
40,3/8/2012," 1,068,347 ",0,70.15, 3.70 ,138.1735806,4.156
40,10/8/2012," 1,007,906 ",0,70.09, 3.77 ,138.1437742,4.156
40,17-08-2012," 969,387 ",0,69.41, 3.84 ,138.1857097,4.156
40,24-08-2012," 945,318 ",0,63.91, 3.87 ,138.2814516,4.156
40,31-08-2012," 987,265 ",0,66.11, 3.88 ,138.3771935,4.156
40,7/9/2012," 1,088,248 ",1,65.06, 3.92 ,138.4729355,4.156
40,14-09-2012," 901,710 ",0,59.38, 3.99 ,138.5673,4.156
40,21-09-2012," 899,768 ",0,54.12, 4.06 ,138.6534,4.156
40,28-09-2012," 919,595 ",0,50.98, 4.02 ,138.7395,4.156
40,5/10/2012," 1,069,112 ",0,57.21, 4.03 ,138.8256,4.145
40,12/10/2012," 982,523 ",0,47.35, 4.03 ,138.9117,4.145
40,19-10-2012," 918,171 ",0,46.33, 4.00 ,138.8336129,4.145
40,26-10-2012," 921,265 ",0,49.65, 3.92 ,138.7281613,4.145
41,5/2/2010," 1,086,533 ",0,30.27, 2.58 ,189.3816974,7.541
41,12/2/2010," 1,075,656 ",1,23.04, 2.57 ,189.4642725,7.541
41,19-02-2010," 1,052,035 ",0,24.13, 2.55 ,189.5340998,7.541
41,26-02-2010," 991,942 ",0,21.84, 2.59 ,189.6018023,7.541
41,5/3/2010," 1,063,557 ",0,32.49, 2.62 ,189.6695049,7.541
41,12/3/2010," 1,023,998 ",0,33.4, 2.68 ,189.7372075,7.541
41,19-03-2010," 1,006,598 ",0,36.7, 2.69 ,189.734262,7.541
41,26-03-2010," 1,015,196 ",0,32.3, 2.72 ,189.7195417,7.541
41,2/4/2010," 1,168,826 ",0,41.31, 2.73 ,189.7048215,7.363
41,9/4/2010," 1,082,158 ",0,37.3, 2.75 ,189.6901012,7.363
41,16-04-2010," 1,043,389 ",0,46.79, 2.77 ,189.6628845,7.363
41,23-04-2010," 1,067,341 ",0,45.29, 2.78 ,189.6190057,7.363
41,30-04-2010," 1,063,960 ",0,40.2, 2.77 ,189.575127,7.363
41,7/5/2010," 1,175,738 ",0,41.5, 2.77 ,189.5312483,7.363
41,14-05-2010," 1,116,439 ",0,40.23, 2.79 ,189.4904116,7.363
41,21-05-2010," 1,163,234 ",0,50.59, 2.78 ,189.467827,7.363
41,28-05-2010," 1,246,654 ",0,56.97, 2.74 ,189.4452425,7.363
41,4/6/2010," 1,305,068 ",0,60.13, 2.70 ,189.422658,7.363
41,11/6/2010," 1,217,199 ",0,63.36, 2.68 ,189.4000734,7.363
41,18-06-2010," 1,202,963 ",0,54.9, 2.67 ,189.4185259,7.363
41,25-06-2010," 1,174,210 ",0,66, 2.72 ,189.4533931,7.363
41,2/7/2010," 1,273,280 ",0,69.39, 2.73 ,189.4882603,7.335
41,9/7/2010," 1,176,080 ",0,60.93, 2.71 ,189.5231276,7.335
41,16-07-2010," 1,179,788 ",0,69.06, 2.70 ,189.6125456,7.335
41,23-07-2010," 1,192,214 ",0,70.77, 2.69 ,189.774698,7.335
41,30-07-2010," 1,211,137 ",0,70.07, 2.69 ,189.9368504,7.335
41,6/8/2010," 1,338,133 ",0,69.21, 2.69 ,190.0990028,7.335
41,13-08-2010," 1,285,977 ",0,70.24, 2.72 ,190.2611552,7.335
41,20-08-2010," 1,353,838 ",0,66.19, 2.73 ,190.2948237,7.335
41,27-08-2010," 1,173,132 ",0,70.59, 2.73 ,190.3284922,7.335
41,3/9/2010," 1,223,356 ",0,64.13, 2.77 ,190.3621607,7.335
41,10/9/2010," 1,172,672 ",1,63.3, 2.78 ,190.3958293,7.335
41,17-09-2010," 1,111,171 ",0,62.4, 2.80 ,190.4688287,7.335
41,24-09-2010," 1,110,942 ",0,60.11, 2.79 ,190.5713264,7.335
41,1/10/2010," 1,109,216 ",0,62.67, 2.76 ,190.6738241,7.508
41,8/10/2010," 1,162,042 ",0,57.1, 2.75 ,190.7763218,7.508
41,15-10-2010," 1,133,913 ",0,49.91, 2.76 ,190.8623087,7.508
41,22-10-2010," 1,156,004 ",0,48.09, 2.76 ,190.9070184,7.508
41,29-10-2010," 1,144,855 ",0,42.16, 2.75 ,190.951728,7.508
41,5/11/2010," 1,163,878 ",0,46.74, 2.73 ,190.9964377,7.508
41,12/11/2010," 1,175,326 ",0,38.99, 2.74 ,191.0411474,7.508
41,19-11-2010," 1,172,155 ",0,31.34, 2.76 ,191.0312172,7.508
41,26-11-2010," 1,866,682 ",1,25.3, 2.74 ,191.0121805,7.508
41,3/12/2010," 1,220,116 ",0,33, 2.71 ,190.9931437,7.508
41,10/12/2010," 1,434,908 ",0,33.9, 2.73 ,190.9741069,7.508
41,17-12-2010," 1,627,905 ",0,31.51, 2.78 ,191.0303376,7.508
41,24-12-2010," 2,225,017 ",0,29.81, 2.78 ,191.1430189,7.508
41,31-12-2010," 1,001,790 ",1,25.19, 2.83 ,191.2557002,7.508
41,7/1/2011," 1,153,597 ",0,23.76, 2.88 ,191.3683815,7.241
41,14-01-2011," 1,052,609 ",0,22.44, 2.91 ,191.4784939,7.241
41,21-01-2011," 1,088,026 ",0,32.7, 2.97 ,191.5731924,7.241
41,28-01-2011," 1,026,440 ",0,32.23, 3.01 ,191.667891,7.241
41,4/2/2011," 1,179,421 ",0,14.56, 3.01 ,191.7625895,7.241
41,11/2/2011," 1,150,003 ",1,16.81, 3.04 ,191.8572881,7.241
41,18-02-2011," 1,203,400 ",0,39.39, 3.05 ,191.9178331,7.241
41,25-02-2011," 1,099,715 ",0,26.1, 3.10 ,191.9647167,7.241
41,4/3/2011," 1,229,258 ",0,34.99, 3.23 ,192.0116004,7.241
41,11/3/2011," 1,159,090 ",0,31.6, 3.37 ,192.058484,7.241
41,18-03-2011," 1,115,504 ",0,40.19, 3.41 ,192.1237981,7.241
41,25-03-2011," 1,140,578 ",0,41.11, 3.41 ,192.1964844,7.241
41,1/4/2011," 1,179,125 ",0,38.16, 3.46 ,192.2691707,6.934
41,8/4/2011," 1,206,252 ",0,42.87, 3.53 ,192.3418571,6.934
41,15-04-2011," 1,192,982 ",0,39.94, 3.61 ,192.4225954,6.934
41,22-04-2011," 1,304,482 ",0,42.86, 3.64 ,192.5234638,6.934
41,29-04-2011," 1,178,841 ",0,39.81, 3.66 ,192.6243322,6.934
41,6/5/2011," 1,244,957 ",0,41.2, 3.74 ,192.7252006,6.934
41,13-05-2011," 1,270,026 ",0,50.29, 3.77 ,192.826069,6.934
41,20-05-2011," 1,244,542 ",0,41.11, 3.83 ,192.831317,6.934
41,27-05-2011," 1,278,304 ",0,50.56, 3.80 ,192.8365651,6.934
41,3/6/2011," 1,297,585 ",0,54.81, 3.76 ,192.8418131,6.934
41,10/6/2011," 1,311,690 ",0,61.1, 3.74 ,192.8470612,6.934
41,17-06-2011," 1,289,152 ",0,62.3, 3.70 ,192.9034759,6.934
41,24-06-2011," 1,244,382 ",0,59.54, 3.66 ,192.9982655,6.934
41,1/7/2011," 1,333,348 ",0,67.01, 3.60 ,193.0930552,6.901
41,8/7/2011," 1,338,863 ",0,68.49, 3.54 ,193.1878448,6.901
41,15-07-2011," 1,245,773 ",0,68.18, 3.53 ,193.3125484,6.901
41,22-07-2011," 1,292,831 ",0,74.11, 3.55 ,193.5120367,6.901
41,29-07-2011," 1,248,330 ",0,71.3, 3.55 ,193.711525,6.901
41,5/8/2011," 1,402,234 ",0,72.19, 3.55 ,193.9110133,6.901
41,12/8/2011," 1,356,690 ",0,67.65, 3.54 ,194.1105017,6.901
41,19-08-2011," 1,412,960 ",0,70.55, 3.50 ,194.2500634,6.901
41,26-08-2011," 1,328,741 ",0,71.61, 3.49 ,194.3796374,6.901
41,2/9/2011," 1,283,849 ",0,70.37, 3.51 ,194.5092113,6.901
41,9/9/2011," 1,280,959 ",1,58.31, 3.57 ,194.6387853,6.901
41,16-09-2011," 1,197,019 ",0,54.82, 3.60 ,194.7419707,6.901
41,23-09-2011," 1,173,060 ",0,55.06, 3.58 ,194.8099713,6.901
41,30-09-2011," 1,160,620 ",0,61.77, 3.54 ,194.8779718,6.901
41,7/10/2011," 1,277,883 ",0,58.74, 3.50 ,194.9459724,6.759
41,14-10-2011," 1,247,130 ",0,47.43, 3.49 ,195.0261012,6.759
41,21-10-2011," 1,214,944 ",0,45.62, 3.55 ,195.1789994,6.759
41,28-10-2011," 1,274,463 ",0,37.02, 3.55 ,195.3318977,6.759
41,4/11/2011," 1,315,685 ",0,35.04, 3.53 ,195.4847959,6.759
41,11/11/2011," 1,302,499 ",0,32.87, 3.51 ,195.6376941,6.759
41,18-11-2011," 1,230,118 ",0,36.64, 3.48 ,195.7184713,6.759
41,25-11-2011," 1,906,713 ",1,36.37, 3.42 ,195.7704,6.759
41,2/12/2011," 1,292,436 ",0,34.53, 3.38 ,195.8223287,6.759
41,9/12/2011," 1,548,661 ",0,17.05, 3.33 ,195.8742575,6.759
41,16-12-2011," 1,682,368 ",0,25.01, 3.27 ,195.9841685,6.759
41,23-12-2011," 2,263,723 ",0,25.59, 3.17 ,196.1713893,6.759
41,30-12-2011," 1,264,014 ",1,34.12, 3.12 ,196.3586101,6.759
41,6/1/2012," 1,208,192 ",0,37.21, 3.10 ,196.5458309,6.589
41,13-01-2012," 1,134,767 ",0,27.49, 3.08 ,196.7330517,6.589
41,20-01-2012," 1,116,295 ",0,31.56, 3.06 ,196.7796652,6.589
41,27-01-2012," 1,079,399 ",0,33.15, 3.04 ,196.8262786,6.589
41,3/2/2012," 1,208,826 ",0,31.65, 3.03 ,196.8728921,6.589
41,10/2/2012," 1,238,845 ",1,22, 3.10 ,196.9195056,6.589
41,17-02-2012," 1,330,451 ",0,22.52, 3.11 ,196.9432711,6.589
41,24-02-2012," 1,224,916 ",0,27.89, 3.13 ,196.9499007,6.589
41,2/3/2012," 1,239,813 ",0,27.39, 3.19 ,196.9565303,6.589
41,9/3/2012," 1,243,815 ",0,35.3, 3.29 ,196.9631599,6.589
41,16-03-2012," 1,201,512 ",0,47.76, 3.49 ,197.0457208,6.589
41,23-03-2012," 1,215,354 ",0,44.04, 3.66 ,197.2295234,6.589
41,30-03-2012," 1,239,423 ",0,51.56, 3.75 ,197.4133259,6.589
41,6/4/2012," 1,460,234 ",0,48.48, 3.85 ,197.5971285,6.547
41,13-04-2012," 1,323,005 ",0,46.84, 3.90 ,197.780931,6.547
41,20-04-2012," 1,220,815 ",0,43.57, 3.94 ,197.7227385,6.547
41,27-04-2012," 1,248,951 ",0,57.66, 3.93 ,197.664546,6.547
41,4/5/2012," 1,359,771 ",0,52.86, 3.90 ,197.6063534,6.547
41,11/5/2012," 1,353,285 ",0,50.22, 3.87 ,197.5481609,6.547
41,18-05-2012," 1,331,514 ",0,55.24, 3.84 ,197.5553137,6.547
41,25-05-2012," 1,424,500 ",0,54.89, 3.80 ,197.5886046,6.547
41,1/6/2012," 1,374,891 ",0,57.29, 3.76 ,197.6218954,6.547
41,8/6/2012," 1,436,384 ",0,65.11, 3.74 ,197.6551863,6.547
41,15-06-2012," 1,384,585 ",0,64.92, 3.72 ,197.692292,6.547
41,22-06-2012," 1,386,407 ",0,66.88, 3.74 ,197.7389345,6.547
41,29-06-2012," 1,355,600 ",0,76.54, 3.69 ,197.785577,6.547
41,6/7/2012," 1,456,301 ",0,74.47, 3.65 ,197.8322195,6.432
41,13-07-2012," 1,332,594 ",0,67.24, 3.61 ,197.8788621,6.432
41,20-07-2012," 1,347,176 ",0,74.06, 3.59 ,197.9290378,6.432
41,27-07-2012," 1,344,724 ",0,73.31, 3.57 ,197.9792136,6.432
41,3/8/2012," 1,439,607 ",0,73.16, 3.53 ,198.0293893,6.432
41,10/8/2012," 1,504,546 ",0,71.73, 3.51 ,198.0795651,6.432
41,17-08-2012," 1,560,590 ",0,65.77, 3.55 ,198.1001057,6.432
41,24-08-2012," 1,464,463 ",0,69.07, 3.56 ,198.0984199,6.432
41,31-08-2012," 1,360,518 ",0,71.56, 3.56 ,198.0967341,6.432
41,7/9/2012," 1,392,144 ",1,67.41, 3.60 ,198.0950484,6.432
41,14-09-2012," 1,306,644 ",0,59.39, 3.66 ,198.1267184,6.432
41,21-09-2012," 1,276,609 ",0,59.81, 3.77 ,198.358523,6.432
41,28-09-2012," 1,307,928 ",0,56.08, 3.79 ,198.5903276,6.432
41,5/10/2012," 1,400,161 ",0,50.14, 3.78 ,198.8221322,6.195
41,12/10/2012," 1,409,545 ",0,39.38, 3.76 ,199.0539368,6.195
41,19-10-2012," 1,326,197 ",0,49.56, 3.75 ,199.1481963,6.195
41,26-10-2012," 1,316,543 ",0,41.8, 3.69 ,199.2195317,6.195
42,5/2/2010," 543,384 ",0,54.34, 2.96 ,126.4420645,9.765
42,12/2/2010," 575,710 ",1,49.96, 2.83 ,126.4962581,9.765
42,19-02-2010," 508,795 ",0,58.22, 2.92 ,126.5262857,9.765
42,26-02-2010," 491,511 ",0,52.77, 2.83 ,126.5522857,9.765
42,5/3/2010," 554,972 ",0,55.92, 2.88 ,126.5782857,9.765
42,12/3/2010," 588,364 ",0,52.33, 3.03 ,126.6042857,9.765
42,19-03-2010," 519,914 ",0,61.46, 3.05 ,126.6066452,9.765
42,26-03-2010," 478,022 ",0,60.05, 2.98 ,126.6050645,9.765
42,2/4/2010," 505,907 ",0,63.66, 3.09 ,126.6034839,9.524
42,9/4/2010," 582,552 ",0,65.29, 3.00 ,126.6019032,9.524
42,16-04-2010," 549,528 ",0,69.74, 3.11 ,126.5621,9.524
42,23-04-2010," 492,365 ",0,66.42, 3.05 ,126.4713333,9.524
42,30-04-2010," 477,616 ",0,69.76, 3.11 ,126.3805667,9.524
42,7/5/2010," 582,846 ",0,71.06, 3.13 ,126.2898,9.524
42,14-05-2010," 564,346 ",0,73.88, 3.15 ,126.2085484,9.524
42,21-05-2010," 504,403 ",0,78.32, 3.12 ,126.1843871,9.524
42,28-05-2010," 484,097 ",0,76.67, 3.06 ,126.1602258,9.524
42,4/6/2010," 556,046 ",0,82.82, 2.94 ,126.1360645,9.524
42,11/6/2010," 607,219 ",0,89.67, 3.06 ,126.1119032,9.524
42,18-06-2010," 529,419 ",0,83.49, 2.94 ,126.114,9.524
42,25-06-2010," 484,328 ",0,90.32, 3.08 ,126.1266,9.524
42,2/7/2010," 507,169 ",0,92.89, 2.98 ,126.1392,9.199
42,9/7/2010," 570,069 ",0,91.03, 3.10 ,126.1518,9.199
42,16-07-2010," 558,837 ",0,91.8, 2.97 ,126.1498065,9.199
42,23-07-2010," 491,116 ",0,88.44, 3.11 ,126.1283548,9.199
42,30-07-2010," 469,599 ",0,85.03, 3.02 ,126.1069032,9.199
42,6/8/2010," 579,544 ",0,86.13, 3.12 ,126.0854516,9.199
42,13-08-2010," 583,080 ",0,88.37, 3.05 ,126.064,9.199
42,20-08-2010," 500,946 ",0,89.88, 3.04 ,126.0766452,9.199
42,27-08-2010," 465,994 ",0,84.99, 3.02 ,126.0892903,9.199
42,3/9/2010," 524,658 ",0,83.8, 3.09 ,126.1019355,9.199
42,10/9/2010," 589,091 ",1,84.04, 2.96 ,126.1145806,9.199
42,17-09-2010," 536,872 ",0,85.52, 3.03 ,126.1454667,9.199
42,24-09-2010," 492,263 ",0,85.75, 2.94 ,126.1900333,9.199
42,1/10/2010," 481,524 ",0,86.01, 3.00 ,126.2346,9.003
42,8/10/2010," 599,759 ",0,77.04, 2.92 ,126.2791667,9.003
42,15-10-2010," 559,285 ",0,75.48, 3.08 ,126.3266774,9.003
42,22-10-2010," 522,468 ",0,68.12, 3.01 ,126.3815484,9.003
42,29-10-2010," 476,968 ",0,68.76, 3.13 ,126.4364194,9.003
42,5/11/2010," 565,390 ",0,71.04, 3.01 ,126.4912903,9.003
42,12/11/2010," 588,593 ",0,61.24, 3.13 ,126.5461613,9.003
42,19-11-2010," 524,316 ",0,58.83, 3.05 ,126.6072,9.003
42,26-11-2010," 522,297 ",1,55.33, 3.16 ,126.6692667,9.003
42,3/12/2010," 500,251 ",0,51.17, 3.04 ,126.7313333,9.003
42,10/12/2010," 585,175 ",0,60.51, 3.09 ,126.7934,9.003
42,17-12-2010," 537,456 ",0,59.15, 3.13 ,126.8794839,9.003
42,24-12-2010," 555,075 ",0,57.06, 3.24 ,126.9835806,9.003
42,31-12-2010," 428,954 ",1,49.67, 3.15 ,127.0876774,9.003
42,7/1/2011," 592,948 ",0,43.43, 3.29 ,127.1917742,8.744
42,14-01-2011," 613,899 ",0,49.98, 3.31 ,127.3009355,8.744
42,21-01-2011," 533,415 ",0,56.75, 3.34 ,127.4404839,8.744
42,28-01-2011," 499,082 ",0,53.03, 3.23 ,127.5800323,8.744
42,4/2/2011," 586,886 ",0,44.88, 3.35 ,127.7195806,8.744
42,11/2/2011," 628,064 ",1,51.51, 3.38 ,127.859129,8.744
42,18-02-2011," 556,485 ",0,61.77, 3.43 ,127.99525,8.744
42,25-02-2011," 526,904 ",0,53.59, 3.40 ,128.13,8.744
42,4/3/2011," 570,879 ",0,56.96, 3.67 ,128.26475,8.744
42,11/3/2011," 607,295 ",0,64.22, 3.63 ,128.3995,8.744
42,18-03-2011," 558,239 ",0,70.12, 3.89 ,128.5121935,8.744
42,25-03-2011," 522,674 ",0,62.53, 3.72 ,128.6160645,8.744
42,1/4/2011," 508,432 ",0,67.64, 3.77 ,128.7199355,8.494
42,8/4/2011," 620,087 ",0,73.03, 3.82 ,128.8238065,8.494
42,15-04-2011," 597,644 ",0,61.05, 4.09 ,128.9107333,8.494
42,22-04-2011," 534,598 ",0,75.93, 3.92 ,128.9553,8.494
42,29-04-2011," 496,010 ",0,73.38, 4.15 ,128.9998667,8.494
42,6/5/2011," 612,337 ",0,73.56, 4.19 ,129.0444333,8.494
42,13-05-2011," 603,025 ",0,74.04, 4.20 ,129.089,8.494
42,20-05-2011," 524,560 ",0,72.62, 3.99 ,129.0756774,8.494
42,27-05-2011," 503,295 ",0,78.62, 3.93 ,129.0623548,8.494
42,3/6/2011," 545,109 ",0,81.87, 3.89 ,129.0490323,8.494
42,10/6/2011," 616,702 ",0,84.57, 3.98 ,129.0357097,8.494
42,17-06-2011," 546,676 ",0,87.96, 3.94 ,129.0432,8.494
42,24-06-2011," 501,781 ",0,90.69, 3.81 ,129.0663,8.494
42,1/7/2011," 506,344 ",0,95.36, 3.84 ,129.0894,8.257
42,8/7/2011," 593,234 ",0,88.57, 3.79 ,129.1125,8.257
42,15-07-2011," 591,704 ",0,86.01, 3.78 ,129.1338387,8.257
42,22-07-2011," 511,316 ",0,88.59, 3.70 ,129.1507742,8.257
42,29-07-2011," 479,257 ",0,86.75, 3.69 ,129.1677097,8.257
42,5/8/2011," 572,603 ",0,89.8, 3.80 ,129.1846452,8.257
42,12/8/2011," 603,147 ",0,85.61, 3.79 ,129.2015806,8.257
42,19-08-2011," 526,641 ",0,87.4, 3.74 ,129.2405806,8.257
42,26-08-2011," 503,721 ",0,91.59, 3.66 ,129.2832581,8.257
42,2/9/2011," 537,125 ",0,91.61, 3.80 ,129.3259355,8.257
42,9/9/2011," 608,391 ",1,89.06, 3.77 ,129.3686129,8.257
42,16-09-2011," 576,837 ",0,77.49, 3.78 ,129.4306,8.257
42,23-09-2011," 528,486 ",0,82.51, 3.79 ,129.5183333,8.257
42,30-09-2011," 510,244 ",0,82.27, 3.88 ,129.6060667,8.257
42,7/10/2011," 649,111 ",0,75.01, 3.83 ,129.6938,7.874
42,14-10-2011," 613,531 ",0,70.27, 3.70 ,129.7706452,7.874
42,21-10-2011," 537,276 ",0,77.91, 3.84 ,129.7821613,7.874
42,28-10-2011," 515,600 ",0,72.79, 3.84 ,129.7936774,7.874
42,4/11/2011," 597,667 ",0,68.57, 3.83 ,129.8051935,7.874
42,11/11/2011," 643,125 ",0,55.28, 3.68 ,129.8167097,7.874
42,18-11-2011," 567,674 ",0,58.97, 3.67 ,129.8268333,7.874
42,25-11-2011," 577,698 ",1,60.68, 3.76 ,129.8364,7.874
42,2/12/2011," 511,883 ",0,57.29, 3.70 ,129.8459667,7.874
42,9/12/2011," 619,133 ",0,42.58, 3.64 ,129.8555333,7.874
42,16-12-2011," 598,438 ",0,50.53, 3.49 ,129.8980645,7.874
42,23-12-2011," 575,676 ",0,48.36, 3.54 ,129.9845484,7.874
42,30-12-2011," 454,412 ",1,48.92, 3.43 ,130.0710323,7.874
42,6/1/2012," 636,372 ",0,59.85, 3.44 ,130.1575161,7.545
42,13-01-2012," 664,348 ",0,51, 3.48 ,130.244,7.545
42,20-01-2012," 579,500 ",0,54.51, 3.66 ,130.2792258,7.545
42,27-01-2012," 538,979 ",0,53.59, 3.68 ,130.3144516,7.545
42,3/2/2012," 588,448 ",0,56.85, 3.54 ,130.3496774,7.545
42,10/2/2012," 674,919 ",1,55.73, 3.72 ,130.3849032,7.545
42,17-02-2012," 606,672 ",0,54.12, 3.78 ,130.4546207,7.545
42,24-02-2012," 564,304 ",0,56.02, 3.95 ,130.5502069,7.545
